Timestamp (ms),acc_x,acc_y,acc_z,label,category,participant,set
2024-11-23 14:19:55.000,-0.0007712875833333333,-0.015568257166666667,-0.019763281766666665,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:55.200,-0.045103647399999995,-0.06771041930769231,-0.011784825023076925,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:55.400,-0.11145200009090908,-0.10443690220909091,-0.006417281736363636,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:55.600,0.017368172919999997,0.017898565066666667,0.06489206119999999,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:55.800,0.032602127099999996,-0.021394527652173912,0.03888916991304348,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:56.000,0.06398801178181818,-0.14731979536363637,0.026609680136363636,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:56.200,0.12469473233333334,0.05651424388888889,-0.061019236166666664,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:56.400,-0.027447567307692308,0.1600528003846154,-0.11143945030769231,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:56.600,-0.04349077435714286,-0.00432954475,-0.056292569214285715,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:56.800,-0.0155202519175,0.08911606799999999,-0.0882712151875,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:57.000,0.03690340329,0.04609992676923077,-0.04643462801538462,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:57.200,0.039741361555555556,-0.005702151400000001,-0.021369849633333333,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:57.400,0.0666724802,0.0178426218,-0.0006718057400000004,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:57.600,0.022926634600000002,-0.0548671693,0.01426782386,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:57.800,0.013332738278333334,-0.07588634683333333,0.012428401666666667,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:58.000,-0.016416845330434783,-0.04178995195652174,0.03125356791304348,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:58.200,0.013223740862068966,-0.023574680151724137,-0.02531205675862069,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:58.400,-0.05257734958333333,-0.040079332833333335,-0.007289110205,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:58.600,-0.00956724547826087,-0.0006210240460869566,0.00043982099999999996,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:58.800,-0.018918138242105264,-0.06487508610526316,0.023358297133684213,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:59.000,-0.07435951222222222,-0.0943048038888889,0.025958913744444444,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:59.200,-0.08808810223076922,-0.17764565461538462,-0.027329826953846153,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:59.400,0.014714128739130436,-0.012677478496521738,0.026452109391304345,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:59.600,0.0261818684375,-0.0173161348,-0.0061831685374999995,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:19:59.800,0.004056596818181817,0.021841271636363638,-0.06480650709090909,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:00.000,0.054366955571428566,0.009042204285714285,-0.04463114628571428,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:00.200,-0.039791854125,0.0882624907375,-0.0682049505,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:00.400,0.0125039464,0.0010492054166666668,-0.005116996158333335,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:00.600,-0.015816218284615383,0.00015301539999999994,-0.023247969615384615,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:00.800,-0.02523685605,0.053679607225,-0.0375536213125,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:01.000,0.0271775096,0.014521068069999999,-0.0308374453,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:01.200,0.06472309671428571,-0.01425598752857143,-0.0029860222142857142,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:01.400,-0.025760035888888887,0.024423190666666664,-0.021089044922222227,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:01.600,-0.0007755779333333324,0.040039747555555553,0.04340825522222222,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:01.800,0.003144059789473684,-0.0066704615263157895,0.03161353061052632,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:02.000,-0.030004025775714288,-0.016450124585714286,0.028763191914285714,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:02.200,0.03629022107,-0.007957137979999999,-0.01577350244,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:02.400,0.02740309836363636,-0.10695109945454545,-0.0014534759090909085,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:02.600,-0.006524734511111111,-0.09410913074444444,-0.014496253777777777,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:02.800,-0.012866186409090909,0.016615258045454547,-0.013647604578181817,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:03.000,-0.02804511438888889,-0.019361706555555556,0.028698933666666666,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:03.200,-0.04256396105882353,-0.08692059317647059,0.005884590517647059,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:03.400,-0.0992376992,-0.18072227400000002,0.02200624096,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:03.600,-0.033551329812499996,-0.076241430625,0.011743226624999999,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:03.800,0.05419116313076923,-0.05908020107692307,0.036899600346153846,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:04.000,0.07689789185555557,-0.001061307311111112,0.04957469677777778,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:04.200,0.07784192499999999,0.04048224833333333,0.05568508333333333,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:04.400,-0.03284923576190476,0.1088806222095238,-0.07598820438095238,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:04.600,-0.034172706729411764,0.020319480411764707,-0.04581690870588235,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:04.800,-0.0070472632899999995,-0.014859597050000001,-0.08023714093,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:05.000,0.007395486800000001,0.0027707624600000003,-0.04693636048,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:05.200,-0.011661085555555555,0.04758715223333333,-0.0411216984,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:05.400,0.011985993444444445,0.027524031555555557,-0.039783421477777775,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:05.600,0.017955792999999998,0.034522798344444446,0.015213132733333336,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:05.800,-0.022794022825,-0.0055593966,0.0323624351225,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:06.000,0.001478929599999998,0.039375463799999996,0.0298194864,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:06.200,0.024137445599999998,0.012102609050000001,0.053024101275,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:06.400,-0.0027966268352941186,-0.04462077541176471,-0.012448982264705881,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:06.600,-0.026844605459999997,-0.112057669,0.00674423534,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:06.800,-0.04649217762962962,-0.0737275995074074,0.009091473866666666,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:07.000,-0.003592066035294118,0.0017260784764705883,0.012048939094117648,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:07.200,-0.0296703652,-0.0503738598,0.01208234339,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:07.400,-0.03984239018571428,-0.05419452657142858,0.031658455181428576,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:07.600,-0.062153213,-0.08730452357142858,0.031942372571428575,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:07.800,0.013769994671428571,-0.05025892471428572,0.03237710014285714,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:08.000,-0.015462386785714285,-0.09022443592857143,-0.0026160020214285725,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:08.200,0.05636899364705882,-0.04000669088235294,0.035378026588235294,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:08.400,0.01144181116521739,0.0541954497826087,-0.024397312434782607,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:08.600,-0.008257911,0.1246125425,-0.1004829,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:08.800,-0.041011001500000005,0.22075635999999998,-0.1013230075,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:09.000,-0.035481164733333334,-0.005429917733333331,-0.06294012293333333,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:09.200,-0.03652081481818182,-5.349529090909053e-05,-0.06577936181818182,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:09.400,-0.01982562062857143,0.011340917242857141,-0.0216226799,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:09.600,-0.037573987142857146,0.024836913428571427,-0.016525908228571428,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:09.800,0.02369749325,0.0564213705,0.007680854775,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:10.000,0.0337421789375,0.0215564753375,-0.0205398850875,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:10.200,0.0028865374166666667,0.014832699083333333,0.02948305592,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:10.400,-0.02760482694545455,0.04194727963636364,0.018710668454545457,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:10.600,-0.002186940999999999,-0.028813289285714284,0.03985452574428572,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:10.800,0.007257398357142857,-0.041005402571428574,-0.012446776657142857,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:11.000,0.049764216,-0.0795799185,0.025661912,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:11.200,-0.014974515607407408,-0.04924177935555556,0.03602139248888889,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:11.400,-0.047873480052631576,-0.0337448087368421,0.013864882010526316,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:11.600,-0.03253524348545455,-0.03647411600545455,0.0088746229,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:11.800,-0.10679759142857144,-0.1975657785714286,0.03795741428571429,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:12.000,-0.02143988118571429,-0.056263971,0.04575669328571429,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:12.200,0.0027111244333333337,-0.06306400041666667,0.014211986458333334,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:12.400,0.0386817707175,-0.082562690125,0.023824028875,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:12.600,0.04281016636363637,0.04807276372727273,0.014234834618181818,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:12.800,-0.00393922525,-0.010839814499999998,-0.048432312500000005,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:13.000,-0.023443006375,0.16803945075,-0.0700939633625,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:13.200,-0.053369013857142863,0.05928273342857143,-0.06860876357142857,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:13.400,-0.018392369771428572,-0.03913148028571429,-0.0204726258,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:13.600,-0.05558781557142857,0.025881631914285712,-0.053686941142857145,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:13.800,-0.0031388924058333334,0.055853163149999996,-0.015161329066666666,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:14.000,0.03279081922666667,0.03538662844,0.02525311124,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:14.200,0.019677150189473684,0.0019621822842105265,0.019865069698947368,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:14.400,-0.0027056030909090906,0.016720039136363635,-0.006131356299999999,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:14.600,-0.07216391028,0.005686209992,-0.004556520099999999,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:14.800,0.013508714,-0.0051794907999999995,0.0174852384,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:15.000,-0.01627190062,-0.124989376,0.03189065134,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:20:15.200,-0.057626261,-0.152774745,0.007684429499999999,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:19.200,,-0.5180543049999999,-0.87437963,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:19.400,,-0.47601093159999996,-0.8609207584,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:19.600,,-0.47383438535714284,-0.7955284339285714,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:19.800,,-0.4567698740740741,-0.732671507037037,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:20.000,,-0.5083571933333333,-0.7110858622222223,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:20.200,,,-0.718116603,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:20.400,-0.0180616979375,-0.419596855,-0.728039654375,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:20.600,0.06970550461538462,-0.52970229,-0.8004386615384615,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:20.800,,-0.5712769994285714,-0.6052168914285715,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:21.000,,-0.1728936904761905,-0.4781638361904762,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:21.200,,-0.397098847025641,-0.2387930338974359,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:21.400,,-0.544082425483871,-0.05058101219354839,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:21.600,,-0.5616930342857144,-0.07101394614285714,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:21.800,,-0.530072867,-0.16277753150000002,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:22.000,,-0.4457881,-0.35449671173913044,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:22.200,,-0.45777961066666667,-0.5761917966666666,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:22.400,0.1422345205882353,-0.4694237282352941,-0.6597211817647058,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:22.600,0.01213939532108108,-0.471058872972973,-0.6898139264864864,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:22.800,-0.08748133733333334,-0.4437976696969697,-0.6948091290909091,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:23.000,-0.104574526,-0.41659397000000004,-0.7164540477272727,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:23.200,-0.10869960021052631,-0.4103605357894737,-0.6865032957894737,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:23.400,-0.046551462187499996,-0.34822225375,-0.680507875,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:23.600,-0.01572684376,-0.3285856226666667,-0.7133951853333333,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:23.800,-0.011773105904761905,-0.30596625523809523,-0.7333575152380952,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:24.000,-0.016708033384615385,-0.4247634446153846,-0.7156716769230769,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:24.200,-0.01880902132631579,-0.5397648852631578,-0.6892205968421052,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:24.400,0.08002567437142857,-0.49363417285714284,-0.6367212,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:24.600,,-0.4503209377419355,-0.5846316032258064,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:24.800,,-0.4422144718181818,-0.5044128127272727,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:25.000,,-0.37627886833333335,-0.39302159333333336,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:25.200,,-0.31403554904347825,-0.3348986054782609,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:25.400,,-0.4139911004545454,-0.09639293294545453,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:25.600,,-0.4298796086363636,-0.14401664645454545,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:25.800,,-0.351597099375,-0.4041278725,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:26.000,,-0.3840091919047619,-0.5263744904761904,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:26.200,0.14995326333333334,-0.33259394999999997,-0.6149913744444445,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:26.400,0.05515746103809524,-0.354309870952381,-0.6423929247619048,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:26.600,0.0339056559882353,-0.3435750311764706,-0.6622871329411765,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:26.800,0.019472940922857142,-0.3762156028571429,-0.697438532857143,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:27.000,0.007817025245454546,-0.4068703963636363,-0.6430754945454545,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:27.200,0.010914248066666667,-0.38439030999999996,-0.65253319,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:27.400,-0.020144366533333336,-0.35102104666666667,-0.6377327713333333,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:27.600,-0.013550697714285714,-0.3937688837142857,-0.6384797317142857,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:27.800,-0.027101462868965517,-0.5307361472413793,-0.6296768320689655,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:28.000,0.05899292409333333,-0.5378950933333333,-0.6113823733333333,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:28.200,,-0.5052633514285715,-0.581539882857143,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:28.400,,-0.46760948473684205,-0.47892488315789467,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:28.600,,-0.34946211095238094,-0.35506346095238095,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:28.800,,-0.19925293514285713,-0.28901957928571426,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:29.000,,-0.37499641470588235,-0.07907198482352941,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:29.200,,-0.34728793765957444,-0.12010800812765958,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:29.400,,-0.3003102369767442,-0.30436648627906976,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:29.600,,-0.33363279956521735,-0.5105288965217392,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:29.800,,-0.34568494749999995,-0.49991848666666666,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:30.000,0.12291707161904762,-0.3586244276190476,-0.5549432828571428,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:30.200,-0.015985797376,-0.37446822879999997,-0.607006252,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:30.400,-0.05482913735,-0.389983757,-0.635634883,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:30.600,-0.05961500581395349,-0.34437766697674416,-0.5840815381395349,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:30.800,-0.06748897347058824,-0.31646802470588237,-0.57841156,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:31.000,0.004354571985714285,-0.29692506857142853,-0.6008999457142857,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:31.200,-0.010550509183333334,-0.3223682258333333,-0.59800842,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:31.400,-0.06582674911111111,-0.4270933805555555,-0.5847524877777778,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:31.600,-0.007498340674285713,-0.45969345342857143,-0.5642583694285714,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:31.800,,-0.40665999205128206,-0.5016952294871795,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:32.000,,-0.3355264372727273,-0.3742447481818182,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:32.200,,-0.25858745470588235,-0.2977271238823529,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:32.400,,-0.10332642366,-0.1749825464,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:32.600,,-0.29246280545454545,-0.10815861645454544,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:32.800,,-0.2603759492857143,-0.14924226785714284,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:33.000,,-0.23665052357142854,-0.22668079357142856,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:33.200,,-0.24044251395348837,-0.3058778209302326,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:33.400,,-0.21459725555555556,-0.3861264918518518,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:33.600,,-0.19631557666666666,-0.40412286555555554,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:33.800,0.08006453978378379,-0.19640959675675676,-0.37047154243243247,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:34.000,0.033688235445161294,-0.21223321548387097,-0.3718545822580645,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:34.200,0.08418875266666667,-0.17517087466666667,-0.42884054000000005,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:34.400,0.09112059971428572,-0.180402225,-0.48185516,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:34.600,0.04645540768,-0.22088543266666666,-0.43983505066666667,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:34.800,0.03508140911555555,-0.220768928,-0.41603270622222216,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:35.000,-0.00404736035483871,-0.2023647987096774,-0.40665372967741936,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:35.200,-0.048301765565,-0.317283462,-0.375010423,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:35.400,0.030318120074074077,-0.3012523959259259,-0.4355435533333334,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:35.600,0.11453685916129032,-0.25591643,-0.38157263935483876,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:35.800,,-0.2764627363157895,-0.2930152189473684,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:36.000,,-0.21330234571428572,-0.25240231190476187,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:36.200,,0.07386429626086956,-0.20934881408695655,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:36.400,,-0.19479196285714287,-0.13324884085714286,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:36.600,,-0.14104606633333333,-0.06107659517333333,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:36.800,,-0.2077643628205128,-0.08030352358974359,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:37.000,,-0.10637793125,-0.107081990125,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:37.200,,-0.09871979936363638,-0.16091221363636363,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:37.400,,-0.08110320721739131,-0.21142857434782608,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:37.600,0.127615521875,-0.10787959825,-0.29105227875,Flat-bench-press,Heavy,Eugen,32.0
2024-11-23 14:21:37.800,0.07605250584615385,-0.1803112876923077,-0.29182789153846156,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:38.000,0.0147214814,-0.1470472995,-0.307311326,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:38.200,0.017739278009090906,-0.14700778545454546,-0.29219064727272726,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:21:38.400,-0.03913173526666666,-0.19440298888888888,-0.26663799555555556,Flat-bench-press,Heavy,Eugen,33.0
2024-11-23 14:22:41.200,0.008269822633333333,-0.16394822166666667,-0.3717789116666667,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:41.400,0.019930458461538462,-0.12107722653846155,-0.3029697330769231,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:41.600,0.002147449776521739,-0.05852389069565218,-0.1702700404347826,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:41.800,0.012890311685454544,-0.03275206177272727,-0.11503101300000002,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:42.000,0.00011160442608695646,-0.01601882958,-0.05819931965217391,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:42.200,0.0044333563,-0.0182010864,-0.07012745000000001,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:42.400,-0.01092382871,-0.0146088047,-0.0335136278,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:42.600,0.006060870191666667,-0.020542914875,-0.05493748325,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:42.800,0.002025092142857145,0.06281082571428571,-0.10110051385714285,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:43.000,-0.03344585976923077,0.10113868207692309,0.03183623179230769,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:43.200,-0.02011185564285714,0.08939084985714285,-0.04357643504285714,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:43.400,0.012109990631578948,0.09173377915789474,0.0002646014000000012,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:43.600,0.030079692800000002,-0.0354628686,-0.028535972160000003,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:43.800,-0.053077974625,-0.138388030625,0.112437437875,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:44.000,-0.0334688263375,-0.0906134575,0.057442665625,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:44.200,-0.02529979685714286,-0.26279968985714286,0.034208602428571426,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:44.400,-0.012112840062499998,-0.197382635625,-0.18622024625,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:44.600,0.109406154,0.014896852999999996,0.043578155199999996,Lat-Pulldown,Heavy,Eugen,52.0
2024-11-23 14:22:44.800,0.005090146957142863,0.030670284285714285,-0.028603784857142857,Lat-Pulldown,Heavy,Eugen,52.0
